marca_busqueda;modelo;precio_€;kilometros;año;potencia;motor;fecha_captura;ext_kW;ext_CV;tipo_motor_normalizado;fecha_matriculacion;qa_flags
BMW;BMW X5 3.0d Aut.;6990;346000.0;03/2005;160 kW (218 CV);Diésel;2026-01-19 03:15:00;160.0;218.0;Diésel;2005-03-01;OK
BMW;BMW 118 118i M Sport;21900;25000.0;12/2020;100 kW (136 CV);Gasolina;2026-01-19 03:15:00;100.0;136.0;Gasolina;2020-12-01;OK
BMW;BMW 116 118iA M Sport Pro;25900;19000.0;10/2023;100 kW (136 CV);Gasolina;2026-01-19 03:15:00;100.0;136.0;Gasolina;2023-10-01;OK
BMW;BMW 118 118i Sport;21900;19000.0;12/2022;100 kW (136 CV);Gasolina;2026-01-19 03:15:00;100.0;136.0;Gasolina;2022-12-01;OK
BMW;BMW 116 116d;20500;122000.0;11/2022;85 kW (116 CV);Diésel;2026-01-19 03:15:00;85.0;116.0;Diésel;2022-11-01;OK
BMW;BMW 216 216d Gran Tourer Business Business;13000;159000.0;11/2019;85 kW (116 CV);Diésel;2026-01-19 03:15:00;85.0;116.0;Diésel;2019-11-01;OK
BMW;BMW X4 xDrive 30iA;28640;115585.0;01/2019;185 kW (252 CV);Gasolina;2026-01-19 03:15:00;185.0;252.0;Gasolina;2019-01-01;OK
BMW;BMW 318 318dA Touring;42900;12550.0;03/2025;110 kW (150 CV);Diésel;2026-01-19 03:14:00;110.0;150.0;Diésel;2025-03-01;OK
BMW;BMW 420 420dA Cabrio;539001;14961.0;03/2025;140 kW (190 CV);Diésel;2026-01-19 03:14:00;140.0;190.0;Diésel;2025-03-01;OK
BMW;BMW 116 116dA;16890;117588.0;01/2022;85 kW (116 CV);Diésel;2026-01-19 03:14:00;85.0;116.0;Diésel;2022-01-01;OK
BMW;BMW X2 sDrive 18d;19599;124339.0;01/2019;111 kW (151 CV);Diésel;2026-01-19 03:14:00;111.0;151.0;Diésel;2019-01-01;OK
BMW;BMW 220 220dA Gran Coupé;280911;72362.0;09/2021;140 kW (190 CV);Diésel;2026-01-19 03:14:00;140.0;190.0;Diésel;2021-09-01;OK
BMW;BMW X2 sDrive 18dA;29890;45000.0;02/2022;110 kW (150 CV);Diésel;2026-01-19 03:14:00;110.0;150.0;Diésel;2022-02-01;OK
BMW;BMW X1 sDrive 18i;24900;48833.0;06/2021;100 kW (136 CV);Gasolina;2026-01-19 03:14:00;100.0;136.0;Gasolina;2021-06-01;OK
BMW;BMW X1 sDrive 18d;13490;159958.0;12/2015;110 kW (150 CV);Diésel;2026-01-19 03:14:00;110.0;150.0;Diésel;2015-12-01;OK
BMW;BMW 435 435i xDrive;32390;114000.0;02/2015;225 kW (306 CV);Gasolina;2026-01-19 03:14:00;225.0;306.0;Gasolina;2015-02-01;OK
BMW;BMW 520 520d Touring;14890;195000.0;02/2016;120 kW (163 CV);Diésel;2026-01-19 03:14:00;120.0;163.0;Diésel;2016-02-01;OK
BMW;BMW 225 Junio 2025;40650;9000.0;06/2025;150 kW (204 CV);Electro/Gasolina;2026-01-19 03:14:00;150.0;204.0;Híbrido (HEV/MHEV);2025-06-01;OK
BMW;BMW X3 xDrive 20dA;16900;148837.0;03/2015;140 kW (190 CV);Diésel;2026-01-19 03:14:00;140.0;190.0;Diésel;2015-03-01;OK
BMW;BMW X3 2.0d;6499;245000.0;01/2007;110 kW (150 CV);Diésel;2026-01-19 03:14:00;110.0;150.0;Diésel;2007-01-01;OK
BMW;BMW X1 sDrive 18dA;8211;236184.0;11/2011;105 kW (143 CV);Diésel;2026-01-19 03:12:00;105.0;143.0;Diésel;2011-11-01;OK
BMW;BMW i3 94 Ah;14500;76000.0;09/2017;125 kW (170 CV);Eléctrico;2026-01-19 03:12:00;125.0;170.0;Eléctrico (BEV);2017-09-01;OK
BMW;BMW i5 M60 xDrive;779001;17819.0;07/2024;442 kW (601 CV);Eléctrico;2026-01-19 03:12:00;442.0;601.0;Eléctrico (BEV);2024-07-01;OK
BMW;BMW 420 420dA Gran Coupé;439001;27045.0;04/2024;140 kW (190 CV);Diésel;2026-01-19 03:12:00;140.0;190.0;Diésel;2024-04-01;OK
BMW;BMW 318 318dA;10390;196146.0;05/2014;105 kW (143 CV);Diésel;2026-01-19 03:12:00;105.0;143.0;Diésel;2014-05-01;OK
BMW;BMW 430 430i Coupé;23911;144978.0;04/2016;185 kW (252 CV);Gasolina;2026-01-19 03:12:00;185.0;252.0;Gasolina;2016-04-01;OK
BMW;BMW 420 420dA Gran Coupé M Sport;394001;21000.0;02/2025;140 kW (190 CV);Diésel;2026-01-19 03:12:00;140.0;190.0;Diésel;2025-02-01;OK
BMW;BMW X4 xDrive 30dA xLine;54900;83851.0;12/2022;210 kW (286 CV);Diésel;2026-01-19 03:12:00;210.0;286.0;Diésel;2022-12-01;OK
BMW;BMW 218 218dA Gran Coupé;18190;184000.0;11/2021;110 kW (150 CV);Diésel;2026-01-19 03:12:00;110.0;150.0;Diésel;2021-11-01;OK
BMW;BMW 320 320d;2800;330000.0;05/2003;110 kW (150 CV);Diésel;2026-01-19 03:12:00;110.0;150.0;Diésel;2003-05-01;OK
BMW;BMW X2 xDrive 20dA;46900;20000.0;04/2025;120 kW (163 CV);Diésel;2026-01-19 03:12:00;120.0;163.0;Diésel;2025-04-01;OK
BMW;BMW iX1 eDrive20;47900;1.0;11/2025;150 kW (204 CV);Eléctrico;2026-01-19 03:12:00;150.0;204.0;Eléctrico (BEV);2025-11-01;OK
BMW;BMW X4 xDrive 20dA xLine;42900;96033.0;12/2021;140 kW (190 CV);Diésel;2026-01-19 03:12:00;140.0;190.0;Diésel;2021-12-01;OK
BMW;BMW X1 sDrive 20dA;45900;9700.0;09/2025;120 kW (163 CV);Diésel;2026-01-19 03:12:00;120.0;163.0;Diésel;2025-09-01;OK
BMW;BMW X5 xDrive 30dA;38900;138861.0;11/2018;195 kW (265 CV);Diésel;2026-01-19 03:12:00;195.0;265.0;Diésel;2018-11-01;OK
BMW;BMW 420 420iA Cabrio;509001;12710.0;03/2025;135 kW (184 CV);Gasolina;2026-01-19 03:12:00;135.0;184.0;Gasolina;2025-03-01;OK
BMW;BMW X1 xDrive25e;21890;69116.0;06/2022;162 kW (220 CV);Desconocido;2026-01-19 03:10:00;162.0;220.0;Otros/Desconocido;2022-06-01;OK
BMW;BMW 118 118i;5890;191000.0;01/2008;100 kW (136 CV);Gasolina;2026-01-19 03:10:00;100.0;136.0;Gasolina;2008-01-01;OK
BMW;BMW 316 316d;12490;205000.0;08/2012;85 kW (116 CV);Diésel;2026-01-19 03:10:00;85.0;116.0;Diésel;2012-08-01;OK
BMW;BMW 318 318d;8790;233000.0;05/2011;105 kW (143 CV);Diésel;2026-01-19 03:10:00;105.0;143.0;Diésel;2011-05-01;OK
BMW;BMW 520 520dA;22990;124380.0;01/2018;140 kW (190 CV);Diésel;2026-01-19 03:10:00;140.0;190.0;Diésel;2018-01-01;OK
BMW;BMW 116 118d;20690;62820.0;12/2020;111 kW (151 CV);Diésel;2026-01-19 03:10:00;111.0;151.0;Diésel;2020-12-01;OK
BMW;BMW X6 M50d;37490;179268.0;06/2019;280 kW (381 CV);Diésel;2026-01-19 03:10:00;280.0;381.0;Diésel;2019-06-01;OK
BMW;BMW 640 640dA Coupé;22490;218683.0;05/2015;230 kW (313 CV);Diésel;2026-01-19 03:10:00;230.0;313.0;Diésel;2015-05-01;OK
BMW;BMW 116 118d;18990;59000.0;01/2021;111 kW (151 CV);Diésel;2026-01-19 03:10:00;111.0;151.0;Diésel;2021-01-01;OK
BMW;BMW X2 sDrive18d;21490;115700.0;12/2020;111 kW (151 CV);Diésel;2026-01-19 03:10:00;111.0;151.0;Diésel;2020-12-01;OK
BMW;BMW X2 sDrive18i;22475;47423.0;07/2022;101 kW (137 CV);Gasolina;2026-01-19 03:10:00;101.0;137.0;Gasolina;2022-07-01;OK
BMW;BMW Z4 sDrive 30i;42900;24900.0;06/2019;190 kW (258 CV);Gasolina;2026-01-19 03:10:00;190.0;258.0;Gasolina;2019-06-01;OK
BMW;BMW X1 sDrive 18dA;36900;33243.0;06/2023;110 kW (150 CV);Diésel;2026-01-19 03:10:00;110.0;150.0;Diésel;2023-06-01;OK
BMW;BMW X3 xDrive 20dA xLine;37900;85000.0;01/2023;140 kW (190 CV);Diésel;2026-01-19 03:10:00;140.0;190.0;Diésel;2023-01-01;OK
BMW;BMW X3 xDrive 30e;33990;109000.0;07/2020;220 kW (299 CV);Electro/Gasolina;2026-01-19 03:10:00;220.0;299.0;Híbrido (HEV/MHEV);2020-07-01;OK
BMW;BMW X1 sDrive18i;34890;61803.0;07/2023;100 kW (136 CV);Gasolina;2026-01-19 03:10:00;100.0;136.0;Gasolina;2023-07-01;OK
BMW;BMW X2 sDrive18d;41890;20590.0;01/2025;110 kW (150 CV);Diésel;2026-01-19 03:10:00;110.0;150.0;Diésel;2025-01-01;OK
BMW;BMW 320 320i Coupé;8990;251340.0;06/2007;125 kW (170 CV);Gasolina;2026-01-19 03:10:00;125.0;170.0;Gasolina;2007-06-01;OK
BMW;BMW M4 M4A;35790;131000.0;03/2015;317 kW (431 CV);Gasolina;2026-01-19 03:08:00;317.0;431.0;Gasolina;2015-03-01;OK
BMW;BMW X6 xDrive 30dA;16890;232000.0;07/2012;180 kW (245 CV);Diésel;2026-01-19 03:08:00;180.0;245.0;Diésel;2012-07-01;OK
BMW;BMW 535 535i;11000;208000.0;02/1990;155 kW (211 CV);Gasolina;2026-01-19 03:08:00;155.0;211.0;Gasolina;1990-02-01;OK
BMW;BMW 216 216dA Gran Tourer;18900;154000.0;09/2021;85 kW (116 CV);Diésel;2026-01-19 03:08:00;85.0;116.0;Diésel;2021-09-01;OK
BMW;BMW 520 520dA Luxury Line;36970;99000.0;04/2021;140 kW (190 CV);Diésel;2026-01-19 03:08:00;140.0;190.0;Diésel;2021-04-01;OK
BMW;BMW 750 750dA xDrive;40360;155232.0;11/2016;294 kW (400 CV);Diésel;2026-01-19 03:08:00;294.0;400.0;Diésel;2016-11-01;OK
BMW;BMW 420 420iA Cabrio;395001;24676.0;02/2022;135 kW (184 CV);Gasolina;2026-01-19 03:08:00;135.0;184.0;Gasolina;2022-02-01;OK
BMW;BMW X3 xDrive 20dA;26790;96788.0;12/2020;140 kW (190 CV);Diésel;2026-01-19 03:08:00;140.0;190.0;Diésel;2020-12-01;OK
BMW;BMW X3 sDrive18d xLine;30990;53886.0;05/2022;110 kW (150 CV);Electro/Gasolina;2026-01-19 03:08:00;110.0;150.0;Híbrido (HEV/MHEV);2022-05-01;OK
BMW;BMW 116 118i;29990;25851.0;04/2024;101 kW (137 CV);Gasolina;2026-01-19 03:08:00;101.0;137.0;Gasolina;2024-04-01;OK
BMW;BMW 118 118d;20990;88707.0;09/2020;110 kW (150 CV);Diésel;2026-01-19 03:07:00;110.0;150.0;Diésel;2020-09-01;OK
BMW;BMW X1 xDrive25e;26490;79164.0;12/2020;164 kW (223 CV);Electro/Gasolina;2026-01-19 03:07:00;164.0;223.0;Híbrido (HEV/MHEV);2020-12-01;OK
BMW;BMW 218 218i;23490;65341.0;06/2021;101 kW (137 CV);Gasolina;2026-01-19 03:07:00;101.0;137.0;Gasolina;2021-06-01;OK
BMW;BMW 320 320dA Luxury;19890;57408.0;05/2012;135 kW (184 CV);Diésel;2026-01-19 03:07:00;135.0;184.0;Diésel;2012-05-01;OK
BMW;BMW 318 318d;23490;97757.0;10/2019;111 kW (151 CV);Diésel;2026-01-19 03:07:00;111.0;151.0;Diésel;2019-10-01;OK
BMW;BMW X2 sDrive 18dA;21490;115700.0;12/2020;110 kW (150 CV);Diésel;2026-01-19 03:07:00;110.0;150.0;Diésel;2020-12-01;OK
BMW;BMW Active Hybrid 5 520dA Touring;19490;125349.0;06/2019;141 kW (192 CV);Diésel;2026-01-19 03:07:00;141.0;192.0;Diésel;2019-06-01;OK
BMW;BMW 118 118d;16990;104790.0;11/2020;110 kW (150 CV);Diésel;2026-01-19 03:07:00;110.0;150.0;Diésel;2020-11-01;OK
BMW;BMW 318 318dA Gran Turismo;16990;126032.0;11/2016;110 kW (150 CV);Diésel;2026-01-19 03:07:00;110.0;150.0;Diésel;2016-11-01;OK
BMW;BMW 116 118i M Sport;21713;45332.0;11/2020;104 kW (141 CV);Gasolina;2026-01-19 03:07:00;104.0;141.0;Gasolina;2020-11-01;OK
BMW;BMW BMW Serie 2 218dA Gran Coupe;25690;71058.0;07/2022;111 kW (151 CV);Diésel;2026-01-19 03:07:00;111.0;151.0;Diésel;2022-07-01;OK
BMW;BMW 118 118dA;19490;90000.0;10/2020;110 kW (150 CV);Diésel;2026-01-19 03:05:00;110.0;150.0;Diésel;2020-10-01;OK
BMW;BMW 216 216d;12990;88700.0;10/2018;86 kW (117 CV);Diésel;2026-01-19 03:05:00;86.0;117.0;Diésel;2018-10-01;OK
BMW;BMW X6 xDrive 30dA;56500;81449.0;06/2020;195 kW (265 CV);Diésel;2026-01-19 03:05:00;195.0;265.0;Diésel;2020-06-01;OK
BMW;BMW XM;116990;37500.0;06/2023;360 kW (489 CV);Electro/Gasolina;2026-01-19 03:05:00;360.0;489.0;Híbrido (HEV/MHEV);2023-06-01;OK
BMW;BMW X1 xDrive30eA;42900;27653.0;10/2023;240 kW (326 CV);Electro/Gasolina;2026-01-19 03:05:00;240.0;326.0;Híbrido (HEV/MHEV);2023-10-01;OK
BMW;BMW 218 Active Tourer 218d;14490;94848.0;10/2015;110 kW (150 CV);Diésel;2026-01-19 03:05:00;110.0;150.0;Diésel;2015-10-01;OK
BMW;BMW 116 118i;17990;62704.0;06/2021;101 kW (137 CV);Gasolina;2026-01-19 03:05:00;101.0;137.0;Gasolina;2021-06-01;OK
BMW;BMW 118 118i;16490;63400.0;07/2020;103 kW (140 CV);Gasolina;2026-01-19 03:05:00;103.0;140.0;Gasolina;2020-07-01;OK
BMW;BMW BMW Serie 2 218dA Gran Coupe;27970;29669.0;06/2024;111 kW (151 CV);Diésel;2026-01-19 03:05:00;111.0;151.0;Diésel;2024-06-01;OK
BMW;BMW X2 sDrive 18d M Sport X;23699;89164.0;10/2018;111 kW (151 CV);Diésel;2026-01-19 03:05:00;111.0;151.0;Diésel;2018-10-01;OK
BMW;BMW iX1 xDrive30A;449001;6600.0;09/2024;230 kW (313 CV);Eléctrico;2026-01-19 03:05:00;230.0;313.0;Eléctrico (BEV);2024-09-01;OK
BMW;BMW iX xDrive 50;669001;7990.0;09/2024;386 kW (525 CV);Eléctrico;2026-01-19 03:05:00;386.0;525.0;Eléctrico (BEV);2024-09-01;OK
BMW;BMW iX1 eDrive20;429001;8000.0;05/2025;150 kW (204 CV);Eléctrico;2026-01-19 03:05:00;150.0;204.0;Eléctrico (BEV);2025-05-01;OK
BMW;BMW 116 118i;15790;99000.0;07/2020;104 kW (141 CV);Gasolina;2026-01-19 03:05:00;104.0;141.0;Gasolina;2020-07-01;OK
BMW;BMW X4 xDrive20d;30490;74500.0;01/2021;140 kW (190 CV);Electro/Gasolina;2026-01-19 03:05:00;140.0;190.0;Híbrido (HEV/MHEV);2021-01-01;OK
BMW;BMW 320 320d Touring;13363;156689.0;02/2013;135 kW (184 CV);Diésel;2026-01-19 03:05:00;135.0;184.0;Diésel;2013-02-01;OK
BMW;BMW X1 sDrive 16d;18990;119463.0;02/2021;85 kW (116 CV);Diésel;2026-01-19 03:04:00;85.0;116.0;Diésel;2021-02-01;OK
BMW;BMW 320 320d Auto.Touring;24490;82844.0;01/2020;141 kW (192 CV);Diésel;2026-01-19 03:04:00;141.0;192.0;Diésel;2020-01-01;OK
BMW;BMW X1 xDrive25e;18890;118620.0;04/2021;162 kW (220 CV);Desconocido;2026-01-19 03:04:00;162.0;220.0;Otros/Desconocido;2021-04-01;OK
BMW;BMW 318 318d Gran Turismo;16990;126032.0;01/2016;111 kW (151 CV);Diésel;2026-01-19 03:04:00;111.0;151.0;Diésel;2016-01-01;OK
BMW;BMW 116 125iA;24290;99000.0;09/2018;165 kW (224 CV);Gasolina;2026-01-19 03:04:00;165.0;224.0;Gasolina;2018-09-01;OK
BMW;BMW X1 xDrive20d;36990;18637.0;01/2024;121 kW (165 CV);Electro/Gasolina;2026-01-19 03:04:00;121.0;165.0;Híbrido (HEV/MHEV);2024-01-01;OK
BMW;BMW 116 116d;13990;94124.0;06/2017;86 kW (117 CV);Diésel;2026-01-19 03:04:00;86.0;117.0;Diésel;2017-06-01;OK
BMW;BMW 118 118d;17990;135979.0;08/2020;110 kW (150 CV);Diésel;2026-01-19 03:04:00;110.0;150.0;Diésel;2020-08-01;OK
BMW;BMW 320 320dA;21790;130212.0;03/2021;140 kW (190 CV);Diésel;2026-01-19 03:04:00;140.0;190.0;Diésel;2021-03-01;OK
BMW;BMW 318 Cabrio 318Ci cat;12900;121000.0;05/2006;105 kW (143 CV);Gasolina;2026-01-19 03:04:00;105.0;143.0;Gasolina;2006-05-01;OK
BMW;BMW 520 520d Aut.;75001;240000.0;01/2009;130 kW (177 CV);Diésel;2026-01-19 03:04:00;130.0;177.0;Diésel;2009-01-01;OK
BMW;BMW X3 xDrive 30e xLine;25490;124100.0;06/2021;215 kW (292 CV);Electro/Gasolina;2026-01-19 03:04:00;215.0;292.0;Híbrido (HEV/MHEV);2021-06-01;OK
BMW;BMW X6 xDrive M50dA;44500;123000.0;05/2016;280 kW (381 CV);Diésel;2026-01-19 03:04:00;280.0;381.0;Diésel;2016-05-01;OK
BMW;BMW 118 118dA;15890;145000.0;10/2015;110 kW (150 CV);Diésel;2026-01-19 03:04:00;110.0;150.0;Diésel;2015-10-01;OK
BMW;BMW 116 118i;15790;102000.0;01/2020;104 kW (141 CV);Gasolina;2026-01-19 03:04:00;104.0;141.0;Gasolina;2020-01-01;OK
BMW;BMW X1 sDrive 18d;7990;298330.0;07/2011;105 kW (143 CV);Diésel;2026-01-19 03:04:00;105.0;143.0;Diésel;2011-07-01;OK
BMW;BMW 320 320d xDrive Automática Touring;27390;52000.0;10/2020;140 kW (190 CV);Electro/Gasolina;2026-01-19 03:02:00;140.0;190.0;Híbrido (HEV/MHEV);2020-10-01;OK
BMW;BMW iX2 eDrive20A;429001;3999.0;05/2025;150 kW (204 CV);Eléctrico;2026-01-19 03:02:00;150.0;204.0;Eléctrico (BEV);2025-05-01;OK
BMW;BMW X4 M40dA;34990;136301.0;03/2019;240 kW (326 CV);Diésel;2026-01-19 03:02:00;240.0;326.0;Diésel;2019-03-01;OK
BMW;BMW 116 116d;20990;88199.0;02/2020;85 kW (116 CV);Diésel;2026-01-19 03:02:00;85.0;116.0;Diésel;2020-02-01;OK
BMW;BMW 118 118d;18490;95801.0;04/2021;110 kW (150 CV);Diésel;2026-01-19 03:02:00;110.0;150.0;Diésel;2021-04-01;OK
BMW;BMW 118 118i;16490;93295.0;06/2021;100 kW (136 CV);Gasolina;2026-01-19 03:02:00;100.0;136.0;Gasolina;2021-06-01;OK
BMW;BMW 840 840d xDrive Gran Coupe;46690;112000.0;01/2020;238 kW (324 CV);Diésel;2026-01-19 03:02:00;238.0;324.0;Diésel;2020-01-01;OK
BMW;BMW 218 218d;16590;140000.0;12/2016;111 kW (151 CV);Diésel;2026-01-19 03:02:00;111.0;151.0;Diésel;2016-12-01;OK
BMW;BMW 116 118i;15490;77000.0;09/2020;104 kW (141 CV);Gasolina;2026-01-19 03:02:00;104.0;141.0;Gasolina;2020-09-01;OK
BMW;BMW 218 218iA Gran Tourer;16500;97000.0;11/2019;103 kW (140 CV);Gasolina;2026-01-19 03:02:00;103.0;140.0;Gasolina;2019-11-01;OK
BMW;BMW 316 316dA;16190;91898.0;10/2015;85 kW (116 CV);Diésel;2026-01-19 03:00:00;85.0;116.0;Diésel;2015-10-01;OK
BMW;BMW 118 118dA Business;29410;10944.0;06/2024;110 kW (150 CV);Diésel;2026-01-19 03:00:00;110.0;150.0;Diésel;2024-06-01;OK
BMW;BMW 325 325i Aut.;7600;242000.0;10/2005;160 kW (218 CV);Gasolina;2026-01-19 03:00:00;160.0;218.0;Gasolina;2005-10-01;OK
BMW;BMW 116 118i;14990;119000.0;08/2020;104 kW (141 CV);Gasolina;2026-01-19 03:00:00;104.0;141.0;Gasolina;2020-08-01;OK
BMW;BMW X6 xDrive40d;29490;168400.0;01/2015;233 kW (317 CV);Diésel;2026-01-19 03:00:00;233.0;317.0;Diésel;2015-01-01;OK
BMW;BMW X2 sDrive 18d;17990;120185.0;05/2018;110 kW (150 CV);Diésel;2026-01-19 03:00:00;110.0;150.0;Diésel;2018-05-01;OK
BMW;BMW 116 118D;7290;207000.0;08/2010;105 kW (143 CV);Diésel;2026-01-19 03:00:00;105.0;143.0;Diésel;2010-08-01;OK
BMW;BMW X6 xDrive 30dA;37264;110547.0;11/2019;190 kW (258 CV);Diésel;2026-01-19 03:00:00;190.0;258.0;Diésel;2019-11-01;OK
BMW;BMW 318 318dA;23490;97757.0;10/2019;110 kW (150 CV);Diésel;2026-01-19 03:00:00;110.0;150.0;Diésel;2019-10-01;OK
BMW;BMW 116 120d;19790;95665.0;12/2020;141 kW (192 CV);Diésel;2026-01-19 03:00:00;141.0;192.0;Diésel;2020-12-01;OK
BMW;BMW 318 318dA Touring;10800;263000.0;01/2016;110 kW (150 CV);Diésel;2026-01-19 03:00:00;110.0;150.0;Diésel;2016-01-01;OK
BMW;BMW 116 116d;15190;152000.0;08/2020;85 kW (116 CV);Diésel;2026-01-19 03:00:00;85.0;116.0;Diésel;2020-08-01;OK
BMW;BMW 320 320dA Touring;28637;101717.0;06/2020;140 kW (190 CV);Diésel;2026-01-19 03:00:00;140.0;190.0;Diésel;2020-06-01;OK
BMW;BMW 120 120i;4500;253086.0;07/2007;125 kW (170 CV);Gasolina;2026-01-19 02:59:00;125.0;170.0;Gasolina;2007-07-01;OK
BMW;BMW X6 xDrive 40iA;54190;113347.0;05/2021;245 kW (333 CV);Gasolina;2026-01-19 02:59:00;245.0;333.0;Gasolina;2021-05-01;OK
BMW;BMW 318 318dA;20390;138694.0;09/2021;110 kW (150 CV);Diésel;2026-01-19 02:59:00;110.0;150.0;Diésel;2021-09-01;OK
BMW;BMW 530 530e xDrive Luxury Line;45000;43000.0;12/2022;215 kW (292 CV);Electro/Gasolina;2026-01-19 02:59:00;215.0;292.0;Híbrido (HEV/MHEV);2022-12-01;OK
BMW;BMW X1 sDrive 18dA;29000;130000.0;01/2023;110 kW (150 CV);Diésel;2026-01-19 02:59:00;110.0;150.0;Diésel;2023-01-01;OK
BMW;BMW iX1 eDrive20;39900;1508.0;06/2025;150 kW (204 CV);Eléctrico;2026-01-19 02:59:00;150.0;204.0;Eléctrico (BEV);2025-06-01;OK
BMW;BMW i4 eDrive40;49900;6417.0;05/2025;250 kW (340 CV);Eléctrico;2026-01-19 02:59:00;250.0;340.0;Eléctrico (BEV);2025-05-01;OK
BMW;BMW X6 xDrive 30dA M Sport;87900;17456.0;07/2024;210 kW (286 CV);Diésel;2026-01-19 02:59:00;210.0;286.0;Diésel;2024-07-01;OK
BMW;BMW X5 xDrive 30dA;50490;62597.0;05/2021;210 kW (286 CV);Diésel;2026-01-19 02:59:00;210.0;286.0;Diésel;2021-05-01;OK
BMW;BMW X2 sDrive 18dA Business;36900;52001.0;09/2023;110 kW (150 CV);Diésel;2026-01-19 02:59:00;110.0;150.0;Diésel;2023-09-01;OK
BMW;BMW X2 sDrive20i DCT;20590;124000.0;09/2020;141 kW (192 CV);Gasolina;2026-01-19 02:59:00;141.0;192.0;Gasolina;2020-09-01;OK
BMW;BMW X1 sDrive 16d Business;18899;62905.0;07/2019;85 kW (116 CV);Diésel;2026-01-19 02:59:00;85.0;116.0;Diésel;2019-07-01;OK
BMW;BMW 328 328iA;14900;134000.0;08/2013;180 kW (245 CV);Gasolina;2026-01-19 02:59:00;180.0;245.0;Gasolina;2013-08-01;OK
BMW;BMW X1 sDrive 16dA Business;17899;112732.0;08/2018;85 kW (116 CV);Diésel;2026-01-19 02:59:00;85.0;116.0;Diésel;2018-08-01;OK
BMW;BMW X1 xDrive 20dA;14290;227000.0;05/2016;135 kW (184 CV);Diésel;2026-01-19 02:59:00;135.0;184.0;Diésel;2016-05-01;OK
BMW;BMW i3;12593;123232.0;01/2016;125 kW (170 CV);Eléctrico;2026-01-19 02:59:00;125.0;170.0;Eléctrico (BEV);2016-01-01;OK
BMW;BMW X6 M50dA;65990;99000.0;03/2020;294 kW (400 CV);Diésel;2026-01-19 02:59:00;294.0;400.0;Diésel;2020-03-01;OK
BMW;BMW 318 318i S S;16500;128500.0;05/1990;100 kW (136 CV);Gasolina;2026-01-19 02:59:00;100.0;136.0;Gasolina;1990-05-01;OK
BMW;BMW 225 225xe iPerformance;16890;54649.0;09/2019;165 kW (224 CV);Electro/Gasolina;2026-01-19 02:57:00;165.0;224.0;Híbrido (HEV/MHEV);2019-09-01;OK
BMW;BMW 520 520d Aut.;34999;72000.0;11/2019;140 kW (190 CV);Diésel;2026-01-19 02:57:00;140.0;190.0;Diésel;2019-11-01;OK
BMW;BMW 320 320i Auto.;18990;216038.0;01/2020;135 kW (184 CV);Gasolina;2026-01-19 02:57:00;135.0;184.0;Gasolina;2020-01-01;OK
BMW;BMW X1 xDrive 25dA;17000;200000.0;01/2017;170 kW (231 CV);Diésel;2026-01-19 02:57:00;170.0;231.0;Diésel;2017-01-01;OK
BMW;BMW 530 530dA xDrive;50000;46000.0;01/2023;210 kW (286 CV);Diésel;2026-01-19 02:57:00;210.0;286.0;Diésel;2023-01-01;OK
BMW;BMW 218 218dA Gran Tourer;15500;208000.0;05/2018;110 kW (150 CV);Diésel;2026-01-19 02:57:00;110.0;150.0;Diésel;2018-05-01;OK
BMW;BMW M6 M6A Coupé;58000;159000.0;05/2008;373 kW (507 CV);Gasolina;2026-01-19 02:57:00;373.0;507.0;Gasolina;2008-05-01;OK
BMW;BMW 330 330e iPerformance;18999;157000.0;12/2015;185 kW (252 CV);Electro/Gasolina;2026-01-19 02:57:00;185.0;252.0;Híbrido (HEV/MHEV);2015-12-01;OK
BMW;BMW X2 xDrive 25eA;22228;86893.0;02/2022;162 kW (220 CV);Electro/Gasolina;2026-01-19 02:57:00;162.0;220.0;Híbrido (HEV/MHEV);2022-02-01;OK
BMW;BMW 218 218i Active Tourer Advantage;8890;199000.0;10/2014;100 kW (136 CV);Gasolina;2026-01-19 02:57:00;100.0;136.0;Gasolina;2014-10-01;OK
BMW;BMW 330 330dA xDrive Touring;38000;128000.0;12/2019;195 kW (265 CV);Diésel;2026-01-19 02:57:00;195.0;265.0;Diésel;2019-12-01;OK
BMW;BMW X5 xDrive 35dA;16600;196000.0;02/2010;210 kW (286 CV);Diésel;2026-01-19 02:57:00;210.0;286.0;Diésel;2010-02-01;OK
BMW;BMW X3 2.0d Aut.;7500;203800.0;11/2008;130 kW (177 CV);Diésel;2026-01-19 02:57:00;130.0;177.0;Diésel;2008-11-01;OK
BMW;BMW 318 318d;3600;388651.0;08/2007;90 kW (122 CV);Diésel;2026-01-19 02:56:00;90.0;122.0;Diésel;2007-08-01;OK
BMW;BMW 118 118dA;14500;152000.0;12/2015;110 kW (150 CV);Diésel;2026-01-19 02:56:00;110.0;150.0;Diésel;2015-12-01;OK
BMW;BMW X5 xDrive45e;41490;51746.0;11/2019;290 kW (394 CV);Electro/Gasolina;2026-01-19 02:56:00;290.0;394.0;Híbrido (HEV/MHEV);2019-11-01;OK
BMW;BMW 320 320dA;28500;91000.0;02/2021;140 kW (190 CV);Diésel;2026-01-19 02:56:00;140.0;190.0;Diésel;2021-02-01;OK
BMW;BMW 545 545i;8900;268300.0;01/2004;245 kW (333 CV);Gasolina;2026-01-19 02:56:00;245.0;333.0;Gasolina;2004-01-01;OK
